Median_House_Value,Latitude,Longitude
350000,37.77,-122.45
500001,37.77,-122.45
500001,37.77,-122.45
500001,37.77,-122.44
5.00E+05,37.77,-122.45
5.00E+05,37.77,-122.45
492900,37.77,-122.45
335700,37.77,-122.43
4.00E+05,37.77,-122.43
488900,37.77,-122.44
438900,37.77,-122.44
250000,37.77,-122.42
450000,37.77,-122.42
366700,37.77,-122.43
412500,37.77,-122.43
337500,37.77,-122.43
222700,37.77,-122.43
354500,37.77,-122.43
418800,37.77,-122.43
476900,37.77,-122.44
4.00E+05,37.77,-122.44
455900,37.76,-122.44
500001,37.77,-122.44
500001,37.77,-122.44
500001,37.76,-122.45
450000,37.76,-122.45
500001,37.77,-122.45
500001,37.77,-122.45
55000,37.78,-122.41
375000,37.78,-122.41
350000,37.78,-122.41
275000,37.77,-122.41
193800,37.77,-122.41
350000,37.78,-122.4
250000,37.77,-122.41
32500,37.78,-122.41
275000,37.78,-122.39
187500,37.78,-122.39
350000,37.79,-122.39
250000,37.81,-122.37
112500,37.78,-122.4
225000,37.77,-122.4
162500,37.77,-122.42
312500,37.77,-122.42
225000,37.76,-122.42
350000,37.77,-122.42
325000,37.77,-122.42
250000,37.76,-122.42
275000,37.77,-122.43
250000,37.76,-122.43
350000,37.76,-122.43
361600,37.76,-122.44
386100,37.76,-122.44
316200,37.75,-122.44
423100,37.76,-122.44
376600,37.76,-122.44
500001,37.76,-122.45
370000,37.76,-122.44
370000,37.76,-122.44
405400,37.76,-122.44
427300,37.76,-122.43
500001,37.76,-122.43
455400,37.76,-122.43
386400,37.76,-122.43
270000,37.76,-122.42
391200,37.76,-122.42
490000,37.76,-122.42
225000,37.76,-122.42
266700,37.76,-122.42
265000,37.76,-122.42
212500,37.76,-122.42
250000,37.75,-122.42
262500,37.75,-122.42
275000,37.75,-122.42
250000,37.75,-122.42
3.00E+05,37.75,-122.42
4.00E+05,37.75,-122.42
4.00E+05,37.75,-122.42
275000,37.75,-122.42
396800,37.75,-122.43
355600,37.75,-122.43
387900,37.75,-122.43
437500,37.76,-122.43
355600,37.75,-122.43
375000,37.75,-122.44
368900,37.75,-122.44
383700,37.75,-122.43
338800,37.75,-122.44
380400,37.75,-122.44
347500,37.75,-122.43
362200,37.75,-122.43
347700,37.75,-122.43
306000,37.75,-122.42
325700,37.74,-122.42
328100,37.74,-122.42
324300,37.74,-122.43
325900,37.75,-122.43
356100,37.75,-122.43
409700,37.75,-122.44
391900,37.74,-122.44
294900,37.74,-122.44
350000,37.74,-122.44
331000,37.74,-122.43
333100,37.74,-122.43
300900,37.74,-122.43
298900,37.73,-122.43
310800,37.73,-122.43
450000,37.76,-122.38
208300,37.76,-122.39
162500,37.76,-122.39
290900,37.76,-122.39
321600,37.76,-122.39
253700,37.76,-122.39
243300,37.75,-122.4
298300,37.76,-122.4
320000,37.76,-122.4
277300,37.76,-122.4
262500,37.76,-122.41
239100,37.76,-122.4
260300,37.76,-122.41
233300,37.76,-122.41
225000,37.76,-122.41
325000,37.76,-122.41
3.00E+05,37.76,-122.41
265000,37.76,-122.41
214600,37.75,-122.4
229000,37.75,-122.41
253900,37.75,-122.41
230000,37.75,-122.41
255300,37.75,-122.41
178100,37.75,-122.41
236100,37.75,-122.41
206300,37.75,-122.41
201000,37.74,-122.39
217300,37.73,-122.39
225400,37.73,-122.4
211800,37.74,-122.4
140400,37.73,-122.38
203400,37.73,-122.38
185300,37.74,-122.39
187500,37.73,-122.38
193800,37.73,-122.38
193800,37.73,-122.38
195100,37.73,-122.39
192000,37.73,-122.39
189000,37.73,-122.39
199300,37.73,-122.4
206300,37.72,-122.39
192300,37.72,-122.39
181300,37.72,-122.39
275900,37.75,-122.41
270800,37.74,-122.41
255200,37.74,-122.41
254700,37.75,-122.41
284900,37.75,-122.41
335000,37.74,-122.41
249000,37.74,-122.41
250800,37.74,-122.41
271300,37.74,-122.42
279900,37.74,-122.42
281300,37.74,-122.42
263900,37.74,-122.42
275000,37.75,-122.42
240900,37.74,-122.41
229600,37.74,-122.41
230000,37.74,-122.41
246400,37.73,-122.42
240900,37.74,-122.42
258600,37.74,-122.42
243000,37.74,-122.42
292300,37.73,-122.42
263200,37.73,-122.43
264000,37.73,-122.43
275500,37.73,-122.43
259800,37.72,-122.43
267200,37.72,-122.44
270000,37.73,-122.44
261900,37.73,-122.44
229400,37.73,-122.42
279300,37.73,-122.42
254500,37.73,-122.42
240900,37.73,-122.43
230200,37.73,-122.41
238700,37.73,-122.4
233000,37.73,-122.4
271300,37.73,-122.41
272500,37.73,-122.41
250300,37.73,-122.42
219400,37.72,-122.4
239300,37.72,-122.4
276200,37.73,-122.41
242900,37.72,-122.41
236200,37.72,-122.41
244700,37.72,-122.42
252600,37.72,-122.43
254000,37.72,-122.43
250500,37.72,-122.43
252000,37.72,-122.44
242000,37.72,-122.43
251800,37.73,-122.43
222600,37.73,-122.43
265000,37.72,-122.44
268500,37.72,-122.44
261800,37.72,-122.45
260000,37.72,-122.44
270600,37.71,-122.45
261600,37.71,-122.45
243600,37.71,-122.45
246200,37.71,-122.46
231600,37.71,-122.46
266900,37.71,-122.43
266500,37.71,-122.43
255600,37.71,-122.43
247700,37.72,-122.44
251500,37.71,-122.44
248900,37.71,-122.44
264100,37.71,-122.44
251000,37.71,-122.45
219100,37.72,-122.4
238000,37.71,-122.4
226300,37.71,-122.41
181900,37.71,-122.41
213900,37.71,-122.41
217800,37.71,-122.41
218300,37.72,-122.4
241900,37.72,-122.4
278600,37.77,-122.45
414300,37.76,-122.46
435700,37.77,-122.46
390000,37.76,-122.46
5.00E+05,37.76,-122.45
367700,37.76,-122.46
374200,37.75,-122.46
406500,37.76,-122.47
359600,37.76,-122.47
345700,37.76,-122.47
306700,37.76,-122.47
329600,37.76,-122.47
330000,37.76,-122.47
350000,37.76,-122.47
338000,37.76,-122.47
361000,37.75,-122.47
357000,37.75,-122.47
366300,37.75,-122.47
420300,37.76,-122.47
358600,37.76,-122.47
500001,37.75,-122.46
500001,37.75,-122.46
500001,37.75,-122.47
381700,37.75,-122.47
337400,37.75,-122.47
333600,37.74,-122.47
349000,37.75,-122.45
322600,37.75,-122.45
313400,37.75,-122.45
394000,37.75,-122.46
349500,37.74,-122.45
431000,37.74,-122.46
335100,37.74,-122.45
313600,37.73,-122.44
346800,37.74,-122.45
416900,37.74,-122.46
500001,37.74,-122.46
500001,37.74,-122.47
363600,37.74,-122.47
365600,37.74,-122.47
500001,37.73,-122.46
426800,37.73,-122.46
405200,37.72,-122.46
484600,37.73,-122.47
500001,37.73,-122.47
500001,37.73,-122.47
399000,37.72,-122.47
394100,37.73,-122.46
335100,37.73,-122.45
344200,37.73,-122.46
275500,37.73,-122.44
261400,37.73,-122.44
266200,37.73,-122.45
264200,37.73,-122.45
269200,37.73,-122.44
231900,37.72,-122.45
219300,37.72,-122.45
221200,37.72,-122.45
225000,37.72,-122.45
238600,37.72,-122.46
228600,37.72,-122.46
221500,37.72,-122.46
244100,37.72,-122.46
232000,37.72,-122.46
237900,37.71,-122.47
239400,37.71,-122.47
239300,37.72,-122.47
246700,37.72,-122.47
259700,37.72,-122.47
228900,37.72,-122.45
221600,37.71,-122.45
219500,37.71,-122.46
225000,37.71,-122.46
211800,37.72,-122.46
348600,37.76,-122.48
332100,37.76,-122.48
323800,37.76,-122.48
322100,37.76,-122.48
331300,37.76,-122.48
336100,37.76,-122.48
339800,37.76,-122.49
329600,37.76,-122.49
331200,37.76,-122.49
332700,37.76,-122.49
339800,37.76,-122.49
353600,37.76,-122.49
323100,37.76,-122.49
318400,37.75,-122.48
317600,37.75,-122.48
311800,37.74,-122.48
329200,37.75,-122.48
314700,37.75,-122.48
331000,37.75,-122.48
320200,37.75,-122.49
308500,37.75,-122.49
297800,37.75,-122.49
319100,37.75,-122.49
321200,37.75,-122.49
323800,37.75,-122.49
321300,37.74,-122.49
323100,37.74,-122.48
314300,37.74,-122.48
335000,37.74,-122.48
438500,37.73,-122.49
340800,37.74,-122.49
317700,37.74,-122.49
315200,37.74,-122.49
500001,37.73,-122.48
371500,37.73,-122.48
369400,37.73,-122.49
433300,37.73,-122.49
406200,37.73,-122.49
350000,37.73,-122.48
350000,37.72,-122.47
4.00E+05,37.71,-122.48
187500,37.72,-122.48
112500,37.72,-122.48
307700,37.76,-122.5
316200,37.76,-122.5
295600,37.76,-122.5
296300,37.76,-122.5
278800,37.76,-122.5
291500,37.75,-122.5
283200,37.75,-122.5
268900,37.76,-122.51
274200,37.76,-122.51
260800,37.76,-122.51
284100,37.76,-122.5
272300,37.76,-122.5
270200,37.75,-122.5
271800,37.75,-122.5
272200,37.76,-122.54
286300,37.75,-122.5
297800,37.74,-122.5
296600,37.74,-122.5
3.00E+05,37.74,-122.49
275700,37.74,-122.5
275700,37.74,-122.5
272400,37.75,-122.5
272800,37.74,-122.5
273700,37.74,-122.5
268100,37.74,-122.5
271100,37.74,-122.54
500001,37.79,-122.46
350000,37.78,-122.46
350000,37.78,-122.46
500001,37.79,-122.46
500001,37.78,-122.46
307100,37.78,-122.47
416700,37.78,-122.47
500001,37.79,-122.47
500001,37.79,-122.47
483300,37.79,-122.47
443300,37.78,-122.47
396400,37.78,-122.47
375000,37.78,-122.48
457800,37.79,-122.48
335300,37.78,-122.48
322900,37.78,-122.49
352200,37.78,-122.49
500001,37.79,-122.48
500001,37.79,-122.49
500001,37.79,-122.49
376800,37.78,-122.46
441700,37.78,-122.46
375000,37.78,-122.46
360700,37.78,-122.46
402900,37.77,-122.46
398400,37.77,-122.47
421300,37.78,-122.47
446900,37.78,-122.47
422400,37.78,-122.47
414600,37.78,-122.47
404700,37.78,-122.47
366700,37.77,-122.47
337200,37.78,-122.48
393800,37.78,-122.48
348500,37.77,-122.48
346400,37.78,-122.48
311400,37.78,-122.48
329100,37.78,-122.49
356300,37.78,-122.49
369200,37.77,-122.49
359500,37.77,-122.5
318500,37.78,-122.49
328400,37.78,-122.49
500001,37.78,-122.49
348500,37.78,-122.5
324700,37.77,-122.5
336700,37.77,-122.5
322900,37.77,-122.5
332800,37.78,-122.5
351100,37.78,-122.51
342200,37.78,-122.51
322200,37.79,-122.55
500001,37.81,-122.47
500001,37.79,-122.5
318900,37.72,-122.54
212800,37.72,-122.42
180400,37.72,-122.36
225000,37.74,-122.39
225000,37.75,-122.4
207100,37.71,-122.38
223700,37.71,-122.4
52500,37.96,-121.28
52500,37.95,-121.28
63300,37.95,-121.28
112500,37.96,-121.29
75000,37.96,-121.29
87500,37.95,-121.29
45000,37.95,-121.3
22500,37.95,-121.29
76800,37.96,-121.3
77600,37.96,-121.31
110200,37.97,-121.29
103100,37.96,-121.29
92300,37.96,-121.29
110400,37.96,-121.3
105100,37.96,-121.3
97400,37.96,-121.3
107600,37.96,-121.31
92600,37.96,-121.31
66000,37.97,-121.28
61300,37.96,-121.27
59000,37.95,-121.27
54600,37.95,-121.27
52000,37.94,-121.27
56800,37.94,-121.28
52700,37.94,-121.28
42500,37.95,-121.29
63800,37.94,-121.29
43000,37.95,-121.32
45000,37.94,-121.31
60800,37.94,-121.3
67500,37.94,-121.3
55000,37.94,-121.32
118400,37.96,-121.31
87200,37.96,-121.32
88100,37.96,-121.32
80300,37.96,-121.33
59400,37.96,-121.34
62100,37.95,-121.32
50000,37.96,-121.32
94600,37.97,-121.34
113700,37.96,-121.34
93900,37.97,-121.35
247400,37.96,-121.36
189900,37.96,-121.35
94100,37.98,-121.32
84600,37.98,-121.33
91600,37.97,-121.33
87800,37.97,-121.32
88800,37.97,-121.32
92600,37.96,-121.33
87400,37.97,-121.33
90800,37.97,-121.33
141500,37.98,-121.31
113600,37.97,-121.3
183700,37.97,-121.31
123100,37.97,-121.31
65400,37.98,-121.29
98800,37.97,-121.29
76700,37.98,-121.29
98300,37.98,-121.3
105400,37.97,-121.3
90600,37.99,-121.29
81300,37.99,-121.29
87500,37.99,-121.3
93800,37.98,-121.3
55700,37.99,-121.28
55700,37.98,-121.26
70000,37.98,-121.27
72800,37.98,-121.27
69900,37.98,-121.28
75200,37.99,-121.29
54400,37.97,-121.27
63600,37.96,-121.26
52700,37.96,-121.27
54200,37.96,-121.27
54200,37.98,-121.26
48300,37.98,-121.25
50500,37.97,-121.26
63100,37.97,-121.25
62300,37.96,-121.26
69800,37.97,-121.26
75000,37.97,-121.25
63500,37.96,-121.26
55300,37.95,-121.25
59300,37.95,-121.26
62000,37.95,-121.26
54000,37.96,-121.27
62800,37.96,-121.26
68300,37.96,-121.25
57700,37.96,-121.24
62200,37.95,-121.25
63800,37.95,-121.24
65900,37.94,-121.25
113600,37.94,-121.24
65000,37.93,-121.24
55900,37.94,-121.25
48300,37.93,-121.25
53000,37.93,-121.26
51700,37.94,-121.26
61200,37.93,-121.27
56700,37.94,-121.28
60300,37.92,-121.28
57700,37.94,-121.28
59100,37.93,-121.29
61800,37.93,-121.29
67800,37.93,-121.28
61600,37.92,-121.28
73100,37.92,-121.29
65900,37.91,-121.28
81400,37.93,-121.31
73900,37.92,-121.3
80400,37.98,-121.24
67200,37.97,-121.24
57700,37.96,-121.24
57200,37.96,-121.23
59200,37.96,-121.23
89200,37.95,-121.23
58400,37.97,-121.22
56400,37.96,-121.22
72100,37.96,-121.22
66000,37.92,-121.25
85700,37.92,-121.23
225800,38,-121.36
152400,38,-121.35
123800,38,-121.35
242000,38.01,-121.37
94400,38.01,-121.35
173300,38.01,-121.36
87100,38.01,-121.36
166900,38.01,-121.36
175000,38.01,-121.34
155100,38.01,-121.33
129200,38,-121.34
98900,38,-121.33
151900,38.01,-121.33
96400,38.01,-121.32
102800,38.01,-121.32
101500,38,-121.32
87500,38,-121.32
119600,38,-121.33
175900,37.99,-121.33
194600,37.99,-121.34
234700,37.99,-121.34
110300,37.99,-121.31
94600,37.98,-121.32
176500,37.98,-121.33
150000,37.98,-121.33
134900,37.99,-121.36
191700,37.98,-121.34
136400,38.02,-121.33
133800,38.02,-121.34
162100,38.02,-121.33
119800,38.02,-121.33
130800,38.03,-121.34
130600,38.03,-121.33
162100,38.04,-121.36
159100,38.04,-121.35
146000,38.04,-121.35
148200,38.04,-121.36
244700,38.05,-121.34
146400,38.04,-121.34
142700,38.04,-121.33
126700,38.03,-121.33
143100,38.03,-121.32
145600,38.04,-121.33
153900,38.04,-121.33
155700,38.03,-121.35
133500,38.03,-121.34
132300,38.02,-121.35
131300,38.03,-121.35
138800,38.03,-121.36
140700,38.02,-121.35
206100,38.02,-121.36
78700,38.03,-121.36
92800,38.04,-121.32
105300,38.03,-121.31
98400,38.03,-121.32
99100,38.02,-121.32
110000,38.03,-121.31
112300,38,-121.29
105300,37.99,-121.31
1.00E+05,38,-121.3
1.00E+05,38.01,-121.3
116200,38,-121.3
108400,38,-121.31
131900,38,-121.31
92100,38.02,-121.31
95500,38.01,-121.3
104800,38.02,-121.32
101600,38.01,-121.31
90500,38.01,-121.31
117600,38.04,-121.3
102800,38.03,-121.3
107700,38.03,-121.3
97300,38.04,-121.29
91100,38.03,-121.29
94100,38.03,-121.28
111300,38.03,-121.29
107400,38.03,-121.28
99000,38.02,-121.29
106300,38.02,-121.3
95000,38.03,-121.3
87500,38.02,-121.3
124500,38,-121.29
137900,38.01,-121.29
95900,38.02,-121.28
120800,38.01,-121.29
82800,38.05,-121.27
155000,38.02,-121.27
112500,38.05,-121.3
106800,38.05,-121.25
201800,38.04,-121.25
112500,38.01,-121.25
247900,38.04,-121.23
212500,38.04,-121.22
220700,38.03,-121.25
162100,38,-121.22
125000,38.01,-121.24
135000,38,-121.25
87500,37.99,-121.26
126800,38,-121.24
153100,37.99,-121.23
181300,37.98,-121.23
157700,37.97,-121.2
177100,38.04,-121.19
156300,38.03,-121.16
125000,38.02,-121.2
130900,37.99,-121.18
130400,37.97,-121.17
59000,37.95,-121.23
99700,37.93,-121.19
150000,37.94,-121.23
121400,37.93,-121.22
76900,37.95,-121.22
146900,37.96,-121.18
137500,37.9,-121.24
158300,37.88,-121.26
55700,37.9,-121.28
83600,37.88,-121.27
104000,37.87,-121.27
125000,37.9,-121.31
162500,37.89,-121.29
103100,37.87,-121.29
162500,37.87,-121.23
162500,37.94,-121.49
156300,37.88,-121.38
123500,38.13,-121.47
96300,38.22,-121.42
185700,38.15,-121.36
240800,38.16,-121.32
186900,38.13,-121.32
147200,38.09,-121.35
130100,38.15,-121.32
178100,38.12,-121.23
202800,38.11,-121.23
230000,38.09,-121.23
155000,38.09,-121.26
175000,38.09,-121.3
204500,38.07,-121.29
152800,38.07,-121.25
127400,38.14,-121.29
120700,38.14,-121.3
101800,38.14,-121.29
110800,38.14,-121.29
113500,38.13,-121.29
116700,38.13,-121.3
131800,38.13,-121.3
175300,38.15,-121.29
99500,38.14,-121.28
86900,38.14,-121.27
137500,38.14,-121.27
128800,38.14,-121.28
143200,38.13,-121.28
114100,38.13,-121.27
98200,38.13,-121.27
125400,38.13,-121.28
110700,38.12,-121.28
108000,38.12,-121.27
154800,38.13,-121.29
153700,38.13,-121.3
132500,38.12,-121.29
229300,38.12,-121.3
171700,38.11,-121.3
103000,38.11,-121.27
136800,38.11,-121.28
120100,38.11,-121.27
133100,38.1,-121.28
163300,38.1,-121.29
70700,38.13,-121.27
87800,38.12,-121.27
68800,38.13,-121.26
73800,38.12,-121.26
91100,38.13,-121.25
150900,38.11,-121.26
115100,38.11,-121.26
133300,38.14,-121.25
116800,38.14,-121.26
82900,38.13,-121.27
83100,38.13,-121.26
113000,38.22,-121.24
151200,38.16,-121.22
244200,38.17,-121.28
146700,38.21,-121.32
122500,38.16,-121.16
113900,38.16,-121.14
2.00E+05,38.25,-121.06
174200,38.21,-121.15
166300,38.14,-121.05
105000,38.19,-121.09
165200,38.13,-121.19
161100,38.07,-121.18
176900,38,-120.97
156500,37.93,-121.05
187500,38.04,-121.11
152200,38.03,-121.09
158900,38,-121.12
113400,37.8,-120.99
141300,37.8,-121
110900,37.79,-120.98
141900,37.84,-120.97
157600,37.77,-120.96
2.00E+05,37.78,-121.04
169400,37.86,-121.06
97100,37.74,-121.13
90900,37.74,-121.13
102200,37.73,-121.12
134600,37.74,-121.13
125900,37.73,-121.13
182700,37.74,-121.11
149000,37.8,-121.1
192100,37.76,-121.11
139000,37.73,-121.16
182400,37.76,-121.25
165600,37.72,-121.22
126100,37.81,-121.22
94400,37.8,-121.22
91900,37.8,-121.22
124300,37.81,-121.21
94200,37.8,-121.21
120800,37.8,-121.21
101800,37.8,-121.21
96900,37.79,-121.21
99200,37.8,-121.21
172100,37.81,-121.21
135300,37.8,-121.2
130800,37.8,-121.2
101500,37.79,-121.2
101800,37.8,-121.2
163900,37.81,-121.21
111800,37.88,-121.17
197600,37.82,-121.17
161400,37.83,-121.2
212500,37.81,-121.2
175000,37.81,-121.19
112500,37.79,-121.18
106300,37.78,-121.2
158300,37.78,-121.23
195000,37.79,-121.24
173900,37.79,-121.27
74100,37.8,-121.22
105000,37.79,-121.22
101900,37.79,-121.22
117900,37.79,-121.23
169400,37.79,-121.22
116800,37.79,-121.23
130800,37.8,-121.23
161000,37.81,-121.24
137100,37.81,-121.23
121500,37.81,-121.22
141500,37.82,-121.22
149300,37.81,-121.23
138500,37.82,-121.23
155300,37.82,-121.23
155700,37.84,-121.23
157900,37.82,-121.24
120000,37.85,-121.3
179200,37.81,-121.31
475000,37.8,-121.29
127500,37.82,-121.27
86300,37.83,-121.28
119400,37.82,-121.28
222800,37.77,-121.37
322400,37.74,-121.4
163500,37.78,-121.43
274200,37.77,-121.48
327300,37.75,-121.52
222900,37.73,-121.46
240200,37.72,-121.45
215100,37.7,-121.44
170700,37.71,-121.42
162100,37.76,-121.42
121400,37.75,-121.42
133500,37.74,-121.42
152500,37.74,-121.42
153200,37.74,-121.42
128700,37.75,-121.42
132000,37.75,-121.43
127300,37.75,-121.43
117600,37.75,-121.43
119800,37.74,-121.43
110400,37.74,-121.43
125000,37.75,-121.43
147600,37.76,-121.43
194800,37.76,-121.44
164800,37.75,-121.45
141700,37.74,-121.44
151300,37.75,-121.44
170600,37.75,-121.44
103100,37.74,-121.42
108300,37.74,-121.43
111500,37.74,-121.43
112500,37.74,-121.44
208100,37.73,-121.44
134700,37.73,-121.43
196700,37.73,-121.42
63000,37.72,-121.29
250000,37.67,-121.32
294000,37.58,-121.47
248700,35.69,-120.9
154300,35.76,-120.93
90600,35.76,-120.7
144900,35.65,-120.69
114000,35.64,-120.69
140000,35.62,-120.69
161700,35.62,-120.69
195200,35.63,-120.72
256700,35.63,-120.67
168100,35.62,-120.67
113500,35.59,-120.63
158200,35.65,-120.64
162700,35.74,-120.47
142100,35.56,-120.29
206900,35.6,-120.6
264600,35.52,-121.11
271200,35.55,-121.14
320800,35.58,-121.12
278800,35.4,-120.92
184200,35.38,-120.85
188300,35.39,-120.86
186200,35.4,-120.86
278100,35.41,-120.87
279400,35.42,-120.94
283600,35.44,-120.95
226900,35.37,-120.85
266800,35.36,-120.83
221100,35.35,-120.84
2.00E+05,35.37,-120.84
227300,35.37,-120.89
207800,35.33,-120.84
192700,35.33,-120.83
215800,35.32,-120.82
183200,35.32,-120.83
189600,35.32,-120.84
266300,35.33,-120.9
183900,35.32,-120.84
196100,35.31,-120.84
317700,35.3,-120.84
293900,35.31,-120.82
330000,35.33,-120.8
204500,35.6,-121.1
249600,35.29,-120.65
253600,35.29,-120.66
195000,35.29,-120.66
500001,35.3,-120.67
3.00E+05,35.32,-120.65
328800,35.28,-120.62
222900,35.29,-120.65
165900,35.28,-120.65
258900,35.27,-120.65
225900,35.27,-120.65
221500,35.26,-120.64
251300,35.27,-120.63
233300,35.29,-120.66
209600,35.28,-120.66
206300,35.28,-120.66
227100,35.27,-120.65
192600,35.27,-120.66
174200,35.27,-120.66
208200,35.27,-120.66
226200,35.26,-120.66
231700,35.3,-120.67
337000,35.31,-120.7
225000,35.29,-120.68
